,episodes,name,contentId,content,showTime,likeCount
118,第十集,未知用户,1593006696225001276,不是一般天真,20,0
119,第十集,未知用户,1593107296743008456,送上门了得来全不费工夫吗,20,0
120,第十集,未知用户,1592498761753003068,好牛批的剧情阿,21,14
121,第十集,张东升 ,1593134587716007864,张哥哥来了,21,0
122,第十集,未知用户,1593004019903001274,这标题是合作了吗,21,4
123,第十集,未知用户,1592985006781006462,张叔叔我来啦,21,3
124,第十集,未知用户,1593109837136001847,处出感情了哈哈哈哈,21,0
125,第十集,未知用户,1593086516578000033,这两个人头是硬送的,21,0
126,第十集,未知用户,1593057765924003713,好剧、好演员、好后期！,22,2
127,第十集,张东升 ,1593088126033002391,张叔叔表示很上头,22,4
128,第十集,未知用户,1592505128524000263,张叔叔真的是影帝了,22,16
129,第十集,普普,1593049773948007207,张叔叔，给你送头来了,22,2
130,第十集,未知用户,1593022530801009009,他们都在地狱中坠落,22,1
131,第十集,张东升 ,1593076174256001643,我竟然是叔叔了,22,0
132,第十集,未知用户,1593004093416003051,时长就是这么任性,23,3
133,第十集,张东升 ,1593015300060008001,都叫叔叔了,23,1
134,第十集,未知用户,1593102873876003856,四个人绝配啊！,23,1
135,第十集,未知用户,1592632610112004584,可太有意思了,23,8
136,第十集,未知用户,1592815659207007590,这是第几个3块了？,23,2
137,第十集,未知用户,1593080245147005786,这标题害我一直在颤抖&#128529;,23,0
138,第十集,未知用户,1592808694231006134,四个人有感情了是吗,24,26
139,第十集,未知用户,1593089655266005762,有趣的标题、,24,2
140,第十集,未知用户,1593070736654005071,张老师要奔溃了,24,0
141,第十集,未知用户,1592989270989004636,都是有钱人啊,24,0
142,第十集,未知用户,1592793775906001326,这集划算,24,2
143,第十集,未知用户,1593099323701006354,我还以为猫和老鼠这开头,24,0
144,第十集,未知用户,1592934582481003305,三块又三块哎,25,11
145,第十集,张东升 ,1593079801976002816,还处出感情了是吗,25,1
146,第十集,未知用户,1592988705410006905,富贵让我们相遇了,25,1
147,第十集,张东升 ,1593005699751004902,谁也拦不住,25,1
148,第十集,未知用户,1593092179736002648,一口气看了十二集,25,0
149,第十集,张东升 ,1593016082012001382,张叔叔好累,25,0
150,第十集,未知用户,1592877252098004114,动画片了又？？？,26,36
151,第十集,普普,1592900978781009197,这集标题直接张叔叔哈哈哈哈哈哈,26,13
152,第十集,未知用户,1593004449989006189,大家别送了,26,3
153,第十集,朱朝阳,1593005056306008463,每集的时长真的是导演任性哈哈哈哈哈哈,26,0
154,第十集,未知用户,1593007921665009234,情节紧凑啊,26,0
155,第十集,张东升 ,1593022849695006276,真的难顶,26,0
156,第十集,未知用户,1593006133790006119,这标题给爷整乐了,27,20
157,第十集,未知用户,1593075820965000178,一定是特别的缘分,27,2
158,第十集,未知用户,1592636386371003677,这集时长良心了,27,4
159,第十集,未知用户,1593097659370003658,这集长嘿嘿,27,0
160,第十集,未知用户,1592965756224008650,花钱了每一秒都舍不得错过,27,3
161,第十集,未知用户,1593100421902001579,剧情没谁了,27,0
162,第十集,未知用户,1593002827804006719,这时长也太随意了,28,4
163,第十集,张东升 ,1592894099613006226,本集我荣升了张叔叔了,28,18
164,第十集,未知用户,1593135122492009868,好温柔的标题,28,0
165,第十集,张东升 ,1593068294864006767,什么叔叔叫哥哥,28,1
166,第十集,未知用户,1592983535082000179,六快莫得了,28,4
167,第十集,未知用户,1593074626823005269,他们刚才怎么逃出来的,28,0
168,第十集,未知用户,1592529565603002860,女孩不简单,29,3
169,第十集,未知用户,1592573738094002841,这每集的时长就和闹着玩似的,29,3
170,第十集,未知用户,1593140989560009025,握草，斯德哥尔摩症,29,0
171,第十集,未知用户,1593058894793009735,这是结盟了么,29,0
172,第十集,未知用户,1593077123446006062,张叔叔太可了！,29,0
173,第十集,未知用户,1592999255734008542,第二个三块,29,1
174,第十集,未知用户,1593007241063004256,张叔叔，太亲切了吧,30,5
175,第十集,未知用户,1592574803606000832,三只小鸡崽儿,30,19
176,第十集,未知用户,1592657659077001810,突然这么欢快,30,18
177,第十集,未知用户,1593140247491006187,太不容易了吧,30,0
178,第十集,未知用户,1593080070523004819,四连杀厉害了,30,0
179,第十集,未知用户,1593055566424009707,这就是剪来剪去的结果啊,30,0
180,第十集,未知用户,1593000078904003486,几个缺爱的人抱团取暖,31,8
181,第十集,严良,1593013663606000944,悔不该复制那张卡。。。。。。。。。。。,31,0
182,第十集,未知用户,1592925781378004567,有钱人真多呀,31,3
183,第十集,未知用户,1593062087591007814,你们都是有钱人,31,0
184,第十集,未知用户,1592976333789009807,这书出现好多次了,31,2
185,第十集,未知用户,1593076121215003792,五十多分爱了爱了,31,0
186,第十集,未知用户,1592512965997007380,不会杀他们的要杀早杀了,32,5
187,第十集,朱朝阳,1592983584784001215,六块莫得咯,32,2
188,第十集,未知用户,1593012905073002778,越来越觉得普普心机重,32,10
189,第十集,张东升 ,1593079904578008893,暂时战绩4-0-0,32,0
190,第十集,未知用户,1593073285499006762,四个人成好朋友了吗,32,0
191,第十集,未知用户,1593065712672002518,张叔叔是被气死的,32,0
192,第十集,未知用户,1592888909703004925,这颗痣是认真的吗？哈哈哈,33,7
193,第十集,张东升 ,1593008280773001694,走啊，爬山去啊,33,2
194,第十集,未知用户,1593066096520004923,这剧太棒了,33,0
195,第十集,普普,1593074304263003429,这是新华书店里普普旁边的那本书,33,0
196,第十集,未知用户,1592744542663008383,支持正版这个剧值得,33,3
197,第十集,普普,1592901330154008284,时长足够了,33,0
198,第十集,未知用户,1592826473456002826,我点错频道了吗,34,45
199,第十集,普普,1593073546400008265,张东升内心的欢乐小剧场,34,1
200,第十集,未知用户,1593000600033004769,猫和老鼠的既视感,34,8
201,第十集,未知用户,1593095798365009713,我以为走错了，这么欢快,34,0
202,第十集,未知用户,1593003142981007152,梦蝶还不回来,34,1
203,第十集,未知用户,1593098080540006922,免费的真香,34,0
204,第十集,未知用户,1592706474688002156,这波不亏，还可以看动画片,35,26
205,第十集,张东升 ,1592919662819003036,你叫我什么,35,2
206,第十集,未知用户,1593004277823003005,善良的张叔叔,35,1
207,第十集,未知用户,1593067411924003125,猫和老鼠的感觉,35,0
208,第十集,未知用户,1593100454591001840,这片头真赞,35,0
209,第十集,未知用户,1593084836877002739,这前景可还行，,35,0
210,第十集,未知用户,1592974785972005448,太会吊胃口了,36,6
211,第十集,未知用户,1593067047916000906,张叔叔我来啦,36,1
212,第十集,未知用户,1593007092476003089,帅了张叔叔,36,2
213,第十集,未知用户,1593112152421006704,重新看一遍三个小鸡崽儿,36,0
214,第十集,未知用户,1592996495612008808,不想花钱啊,36,1
215,第十集,未知用户,1593106703518008268,片头？！我走错了？,36,0
216,第十集,未知用户,1593027264033001160,大家一起看猫和老鼠吧,37,2
217,第十集,张东升 ,1593031428460009909,富贵使我们相遇,37,1
218,第十集,未知用户,1592542771376005560,有美恐的感觉,37,3
219,第十集,张东升 ,1593071981485000045,走啊～爬山啊～,37,0
220,第十集,未知用户,1593065095987008004,突然喜欢上张东升,37,0
221,第十集,未知用户,1593134252492009683,换片头了吗,37,0
222,第十集,未知用户,1593061658847004828,看这个剧眼睛都不舍得眨,38,6
223,第十集,未知用户,1593009027636005610,狐狸戴了眼镜，还有一颗痣,38,8
224,第十集,未知用户,1592499812989007523,串台了？,38,20
225,第十集,未知用户,1593089881542007596,张叔叔求你们快走吧,38,1
226,第十集,未知用户,1593008755762007183,为了丰富学生的暑假，这老师也不容易,38,2
227,第十集,未知用户,1593081223533000946,准备买下一集,38,0
228,第十集,未知用户,1593010351258007794,这个好棒,39,2
229,第十集,张东升 ,1593061888999007791,我给了30万还要管你们住当爸爸??,39,4
230,第十集,未知用户,1593140727228007468,这狐狸的痣真稀奇,39,0
231,第十集,严良,1593086864544003733,片头曲居然换了，&#128514;不错,39,0
232,第十集,未知用户,1593004854579008400,我为啥不花钱能看啊,39,1
233,第十集,未知用户,1593106058369005257,哇哦是之前出现过的那本书,39,0
234,第十集,未知用户,1593081187405000103,懂礼貌的孩子有糖吃,40,2
235,第十集,张东升 ,1593047362404001409,一起爬山吗？,40,0
236,第十集,未知用户,1593100090270009667,这剧也太精彩了吧！！！！,40,1
237,第十集,未知用户,1593077175083007794,我对这张叔叔咋恨不起来,40,1
238,第十集,未知用户,1593016104208001034,这不是小女孩拿的一本书吗,40,1
239,第十集,未知用户,1593095352948006106,被几个娃子害了,40,0
240,第十集,未知用户,1592587058287002831,狐狸脸上一颗痣，细节,41,61
241,第十集,张东升 ,1592843148841003551,狐狸的痣演的好,41,29
242,第十集,未知用户,1592899388690004475,开篇好有趣,41,13
243,第十集,张东升 ,1593058564193003814,张东升我一个凶手我容易吗,41,1
244,第十集,未知用户,1593062935688002923,注意他们的穿着打扮,41,0
245,第十集,朱朝阳,1592757301911004453,风格变了？,41,2
246,第十集,未知用户,1593011973775001081,狐狸嘴上还长痣了,42,13
247,第十集,张东升 ,1593103618819006930,这颗痣可真是细节了,42,2
248,第十集,未知用户,1592990667439005188,三只小鸡来了,42,9
249,第十集,未知用户,1593105308800003010,这眼镜儿越看越眼熟,42,0
250,第十集,未知用户,1592997879797004748,花了一次钱怎么还可以看,42,2
251,第十集,未知用户,1593097582886003106,这剧在贵点也可以,42,0
252,第十集,未知用户,1593014812355003062,白衬衣眼镜痣的狐狸,43,7
253,第十集,张东升 ,1593042540749006635,这个痣很张叔叔呀,43,5
254,第十集,未知用户,1592889774494001816,艾玛，这也太像了,43,6
255,第十集,普普,1593101431116000476,叔叔，我知道你会回家,43,0
256,第十集,未知用户,1593080209732005593,每集时长就跟闹着玩儿一样,43,0
257,第十集,张东升 ,1593020440803003317,狐狸秃头戴眼镜有颗痣，这是我吗,43,0
258,第十集,未知用户,1592678903711000673,狐狸的痣点得很灵魂,44,41
259,第十集,张东升 ,1592555018912008123,这狐狸长得和我一样,44,11
260,第十集,未知用户,1593005097317001484,这狐狸一脸东升样,44,14
261,第十集,未知用户,1593065793665003038,心机再重也是个孩子,44,0
262,第十集,未知用户,1593075244980008097,这是图书馆的那本书,44,0
263,第十集,未知用户,1593092088660007519,感觉是猫和老鼠,44,0
264,第十集,未知用户,1593005291292001190,这个痣也是非常生动了,45,7
265,第十集,未知用户,1593097129938001564,这每集的剧长太任性了,45,0
266,第十集,未知用户,1593084158826007982,好早啊，就可以看了。,45,0
267,第十集,未知用户,1592538448721007468,这不张叔叔吗？,45,14
268,第十集,未知用户,1592990980873003092,狐狸戴眼镜嘴角有颗痣,45,4
269,第十集,未知用户,1593079832061002973,那颗痣也太传神了,45,0
270,第十集,未知用户,1593013991674009890,这个痣就很有灵魂,46,9
271,第十集,未知用户,1592978210925007028,3块钱你给我看这个,46,6
272,第十集,未知用户,1593134269717009734,这剧质量好高,46,0
273,第十集,未知用户,1593114814533009521,这暗示太明显了,46,0
274,第十集,未知用户,1593123701287005157,阴乐一出，非死即伤,46,0
275,第十集,未知用户,1593125435194002774,这故事的书在书店,46,0
276,第十集,未知用户,1592557043677005010,这狐狸跟秦昊一毛一样,47,50
277,第十集,张东升 ,1593059328337005986,这狐狸不就是我吗？还摁个痣,47,5
278,第十集,未知用户,1592971272134003184,这个有点像大坏狐狸的故事,47,6
279,第十集,未知用户,1593139557487002098,好剧！好剧！,47,0
280,第十集,未知用户,1593009742443002248,这个好好笑哈哈哈哈,47,2
281,第十集,未知用户,1593071562432007577,想到图书馆那本书了,47,0
282,第十集,未知用户,1592643334927007185,这是余周周在讲故事吗？,48,17
283,第十集,未知用户,1593003730299001242,大…大坏狐狸的故事？,48,4
284,第十集,未知用户,1592974826505000235,第一次愿意当冤大头,48,2
285,第十集,未知用户,1593088957301000964,这集叫张叔叔有看点,48,0
286,第十集,未知用户,1593067560578002318,花了三块钱让我看动画片吗？,48,0
287,第十集,未知用户,1593087420590008096,在书店这本书好像出来过呀,48,0
288,第十集,未知用户,1592550465120005334,狐狸脸上还有颗痣我服了导演,49,45
289,第十集,张东升 ,1593031467722007658,开挂的人生不需要解释,49,0
290,第十集,未知用户,1593002646919001914,这本书在新华书店出现了,49,7
291,第十集,普普,1593095098223003978,像就完事,49,0
292,第十集,未知用户,1593086115689007307,这个狼是张哈哈哈哈,49,2
293,第十集,普普,1592970569056003026,背带裤！！！,49,2
294,第十集,未知用户,1593007461626006093,这动画真形象,50,11
295,第十集,张东升 ,1593065795934000092,这个标题是认真的吗,50,2
296,第十集,未知用户,1593077670991002337,这个标题也太随便了吧,50,0
297,第十集,张东升 ,1593050445470000462,标题好玩,50,1
298,第十集,未知用户,1593094383336007674,想让这四个联手,50,0
299,第十集,朱朝阳,1593061331992003021,还鸡老二,50,1
300,第十集,未知用户,1593012359184000610,这狐狸嘴上有个痣,51,8
301,第十集,未知用户,1592764172697001163,张叔叔要把你送走了,51,12
302,第十集,未知用户,1593059965682004586,狐狸还穿的白衬衫,51,0
303,第十集,未知用户,1592804826851001410,这狐狸就是张叔叔哈哈哈哈,51,3
304,第十集,未知用户,1593129256017002825,第一集1小时17分钟,51,0
305,第十集,未知用户,1593056964734008467,一切结束了,51,0
306,第十集,未知用户,1592802228576000247,哦这个比喻挺不错的,52,16
307,第十集,朱朝阳,1593104465698001534,看到后面的猫了吗,52,0
308,第十集,未知用户,1592910120035006871,哇哦那本书！！！,52,4
309,第十集,未知用户,1593016092425008922,这…我点错了吗,52,4
310,第十集,未知用户,1593002176205000593,这就是张叔叔,52,3
311,第十集,未知用户,1593062742350001700,书店里有这本书,52,0
312,第十集,未知用户,1592756921815003220,张叔叔内心深处是崩溃的,53,8
313,第十集,张东升 ,1593066887311009167,叫张叔叔的带你们去爬山,53,3
314,第十集,未知用户,1593011160840008088,这段动画绝了,53,8
315,第十集,周春红,1593061794040009974,看来隐秘的角落别名“张狐狸和他的三只小鸡”,53,1
316,第十集,未知用户,1593077889506002336,你们自己去狐狸家了,53,0
317,第十集,未知用户,1593108180797000239,这是新华书店那本书,53,0
318,第十集,未知用户,1593055974464003549,有颗痣灵性,54,0
319,第十集,张东升 ,1593022226703006592,哎。没山爬了,54,3
320,第十集,未知用户,1593137718680001566,狐狸戴眼镜，脸上有痣,54,0
321,第十集,张东升 ,1593113326991008116,方方，爬山需要拍照的不,54,0
322,第十集,未知用户,1592935028793004003,我花了30亏大了,54,0
323,第十集,张东升 ,1593005950084004822,我就是大坏&#129418;,54,0
324,第十集,未知用户,1592981131175000570,三元复三元三元何其多,55,5
325,第十集,未知用户,1592968754731006935,爷从没想到居然花钱看动画片,55,8
326,第十集,未知用户,1593078529754006456,太隐喻了吧,55,1
327,第十集,未知用户,1593003935191002644,红红火火恍恍惚惚,55,0
328,第十集,未知用户,1593066113473003095,记住这个童话,55,0
329,第十集,未知用户,1593071389372008356,天才在左疯子在右也有这个故事,55,0
330,第十集,未知用户,1592983172562008566,每集都制作精良了！,56,10
331,第十集,张东升 ,1592998077984007234,好戏开始了,56,4
332,第十集,未知用户,1593012246489008854,之前那本书！,56,4
333,第十集,未知用户,1593065909336003045,善良的张叔叔来了,56,0
334,第十集,未知用户,1593051421226004986,剧情要大转变吗？张叔叔变好了吗？,56,1
335,第十集,未知用户,1593067123211009342,这个动画和彭磊画的一点也不像好吗,56,0
336,第十集,未知用户,1592503178324005967,嗯，不错，动画片都能连上,57,21
337,第十集,张东升 ,1592828318160008416,一起去爬山啊快来呀,57,3
338,第十集,未知用户,1593005992214005457,呜呜这集完了又要等一周,57,1
339,第十集,普普,1592578112977009465,上集普普在书店架子上就是这本书,57,2
340,第十集,未知用户,1593052265095006781,等这个更新不香吗,57,0
341,第十集,普普,1593004942511000546,普普在新华书店手里就拿的三只小鸡,57,0
342,第十集,未知用户,1593061292298004844,真是生动形象,58,4
343,第十集,未知用户,1593068019593006060,张老师是狐狸,58,3
344,第十集,未知用户,1592945233984002935,第一次花钱,58,1
345,第十集,未知用户,1593081790825003242,这个三只小鸡在他们去新华书店时，背景放了一本,58,0
346,第十集,未知用户,1593096627060005848,鸡老三穿的背带裤，是普普！！！,58,0
347,第十集,未知用户,1593076460742004333,鸡还老二？,58,0
348,第十集,未知用户,1592517024825000693,之前书店里普普旁边就这本书,59,19
349,第十集,未知用户,1593064843194007121,狐狸还带着眼镜,59,3
350,第十集,未知用户,1593132994436000872,这明明是三只小鸭啊,59,0
351,第十集,未知用户,1593090212526005784,我竟然还有些喜欢张东升,59,0
352,第十集,未知用户,1593136669497005339,每集节奏都恰到好处,59,0
353,第十集,未知用户,1592518804583000267,优秀啊！,59,3
354,第十集,未知用户,1593003101117004976,这明明是鸭嘴巴,60,8
355,第十集,未知用户,1593072022768009466,这明明是黄鼠狼,60,2
356,第十集,未知用户,1592932035025009133,时长良心啊……,60,4
357,第十集,未知用户,1593062003075001037,这是普普念的吧,60,0
358,第十集,未知用户,1593059735043008004,为什么是&#128020;不是&#128055;,60,0
359,第十集,未知用户,1593099329046008928,鸡二说他想吃我？,60,0
360,第十集,未知用户,1592534919066006756,普普配的音啊,61,45
361,第十集,未知用户,1592498013598003607,哈哈哈哈这个片头，满分！,61,16
362,第十集,未知用户,1593019782783001761,突然这么欢快，接受不了,61,0
363,第十集,未知用户,1593091274606000103,书店的那本书,61,0
364,第十集,未知用户,1593011341275009059,时长感人,61,0
365,第十集,未知用户,1593089708278005991,有一只鸡背带裤有一只鸡斜挎着包,61,0
366,第十集,未知用户,1592754273844002208,注意这个故事是影射,62,23
367,第十集,张东升 ,1592992184540008915,我太难了,62,2
368,第十集,未知用户,1593070761371001041,一个相机发生的故事,62,1
369,第十集,普普,1592670185007009163,这称呼邪了！,62,5
370,第十集,未知用户,1593058396848007909,这不是晶晶的声音？,62,1
371,第十集,未知用户,1593104808809002550,我为啥不花钱,62,0
372,第十集,未知用户,1593008318987001322,这开头动画牛掰了,63,12
373,第十集,普普,1593059369008003304,鸡老三这茶言茶语不就是我吗,63,0
374,第十集,未知用户,1592745618958005497,大坏狐狸的故事,63,9
375,第十集,未知用户,1593054310938005570,小鸡们衣服不错,63,2
376,第十集,未知用户,1593074965103006471,大坏狐狸的故事吗,63,0
377,第十集,未知用户,1593070016578001397,张叔叔:我可没邀请你们,63,0
378,第十集,未知用户,1593004366518005704,这部剧感觉像是天才制作的,64,14
379,第十集,普普,1593064401923003941,标题害怕及了,64,1
380,第十集,未知用户,1593012160723008328,这个隐喻，绝了,64,7
381,第十集,张东升 ,1593126127730006962,标题很绝,64,0
382,第十集,未知用户,1592635636760006133,普普的背带裤哈哈哈哈哈,64,14
383,第十集,张东升 ,1593002288740009638,来吧都送上门，杀一个也是杀7个一样罪哈哈,64,0
384,第十集,未知用户,1592674230889005340,这导演真乃神人也佩服佩服,65,19
385,第十集,张东升 ,1593073531651008155,狐狸就是我本人了,65,0
386,第十集,未知用户,1593066872469008119,按年龄顺序来的简单易懂,65,0
387,第十集,未知用户,1593124866813007139,国产剧！已经有高度了！,65,0
388,第十集,未知用户,1592696716272006496,哇塞，良心剧啊,65,3
389,第十集,未知用户,1593137956710003367,普普很有潜力啊,65,0
390,第十集,未知用户,1592990710915002337,这个一定是严良吧！,66,19
391,第十集,未知用户,1592492307526009872,好家伙，直接打开少儿频道,66,15
392,第十集,未知用户,1593064579404004897,这里三只鸡很明显有分歧了,66,1
393,第十集,未知用户,1593096942381000179,普普很优秀啊,66,0
394,第十集,未知用户,1593061397376003449,爱你艺艺,66,0
395,第十集,未知用户,1593075009071005499,老三是严良,66,0
396,第十集,未知用户,1592500236566006427,这个片头是彭磊制作的8⃣️,67,23
397,第十集,未知用户,1593062679147002736,狐狸还是不错的，毕竟是张叔叔,67,0
398,第十集,未知用户,1592570178913002965,一切都要从三只小鸟开始,67,5
399,第十集,未知用户,1593071380175005701,衣服和包都对应了三个孩子,67,0
400,第十集,未知用户,1593012380267003216,一只鸡把狐狸杀了,67,0
